,filename,type,sample,pre1,pre2,norm1,norm2,nnorm,nvict,area_S6,I_S6,redox_S6,redox_S6_L2021,redox_S6_J2010,redox_S6_LL2023
145,DR_13_01_01_Smap1_POI5_04.dat,1,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,0.1599557015274203,0.6914304035475562,0.0,0.13788506550830745,0.24795002868050442,0.4805584632867792
146,DR_13_01_01_Smap1_POI5_05.dat,-1,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,0.0,0.0,0.0,,,
147,DR_13_01_01_Smap1_POI6_01.dat,0,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,,0.6580387924764741,0.0,,0.21025924042815258,0.42385419307926364
148,DR_13_01_01_Smap1_POI6_02.dat,0,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,,0.6517505583209017,0.0,,0.2035543098095074,0.41317577064775346
149,DR_13_01_01_Smap1_POI6_03.dat,1,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,0.20054213430672474,0.5032349992073559,0.0,0.1742819343367774,0.07016226404861536,0.16097271353656417
150,DR_13_01_01_Smap1_POI6_04.dat,1,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,0.21126590538680123,0.5320718304104698,0.0,0.18399409276979248,0.09280512843683553,0.2099422425895059
151,DR_13_01_01_Smap1_POI6_05.dat,1,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,0.20560628519139473,0.5206056896336523,0.0,0.1788633983187992,0.08361016726839177,0.1904709105995036
152,DR_13_01_01_Smap1_POI7_01.dat,0,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,,0.5423769424211211,0.0,,0.10127484247627094,0.22744196294521934
153,DR_13_01_01_Smap1_POI7_02.dat,0,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,,0.5534092333095009,0.0,,0.11055285681288107,0.24617654877310602
154,DR_13_01_01_Smap1_POI7_03.dat,1,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,0.18338292886326324,0.5766298108603811,0.0,0.15882433499773516,0.13078673350511938,0.2856087852416237
155,DR_13_01_01_Smap1_POI7_04.dat,1,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,0.19157066542097423,0.599536223485415,0.0,0.16618739829069518,0.15171161693664748,0.3245075196635647
156,DR_13_01_01_Smap1_POI7_05.dat,1,MAYOBS-DR-13-01-01,-20,-10,42,60,0,4,0.247527384503703,0.6087810317895281,0.0,0.21713015428497243,0.16044562387801076,0.3402066755676383
157,GFL_DR22_02_03_S_pt1_01.dat,1,GFL-DR22-02-03,-20,-10,42,60,0,4,0.10069880721955887,0.4832415066992937,0.0,0.08577032014936205,0.055464615692872976,0.12702058109360703
158,GFL_DR22_02_03_S_pt2_01.dat,1,GFL-DR22-02-03,-20,-10,42,60,0,4,0.07214263211157973,0.46428581573233935,0.0,0.06109054810916307,0.042398011528662294,0.09483080084394413
159,GFL_DR22_02_03_S_pt3_01.dat,1,GFL-DR22-02-03,-20,-10,42,60,0,4,0.10638344532505226,0.4740063411590226,0.0,0.09071702034290938,0.048985824812952106,0.11133780013727934
160,GFL_DR22_02_03_S_pt4_01.dat,1,GFL-DR22-02-03,-20,-10,42,60,0,4,0.09831011803659143,0.4749224915227531,0.0,0.08369505506206851,0.04961920601683534,0.11289356926938554
161,GFL_DR22_02_03_S_pt5_01.dat,1,GFL-DR22-02-03,-20,-10,42,60,0,4,0.0944253293881239,0.46969923296803284,0.0,0.08032421986096043,0.046036546063701,0.104023644909639
162,GFL_PL_08_01_S_pt1_01.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.434483563158193,0.0,,0.023874468032052065,0.044221832646523906
163,GFL_PL_08_01_S_pt1_02.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.4410824030826861,0.0,,0.027739318597096774,0.05542771310967565
164,GFL_PL_08_01_S_pt1_03.dat,1,GFL_PL_08_01,-20,-10,42,60,0,4,0.182098669930532,0.47740954294943566,0.0,0.1576715354278711,0.0513491350851798,0.11711697843099755
165,GFL_PL_08_01_S_pt1_04.dat,1,GFL_PL_08_01,-20,-10,42,60,0,4,0.10065748579160441,0.49099948481701555,0.0,0.08573440376890779,0.06106263656473376,0.14019486269729586
166,GFL_PL_08_01_S_pt2_01.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.4397258496244211,0.0,,0.026933098225746632,0.05312406942849324
167,GFL_PL_08_01_S_pt2_02.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.44121371070988896,0.0,,0.027817672637748148,0.05565069435958803
168,GFL_PL_08_01_S_pt2_03.dat,1,GFL_PL_08_01,-20,-10,42,60,0,4,0.07822629236000923,0.4573540882332775,0.0,0.06632467955903673,0.037854719236101175,0.08305962429678837
169,GFL_PL_08_01_S_pt2_04.dat,1,GFL_PL_08_01,-20,-10,42,60,0,4,0.08382279062846754,0.4902033968845584,0.0,0.0711510051189718,0.060481890618428014,0.1388429786826283
170,GFL_PL_08_01_S_pt3_01.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.434910236088149,0.0,,0.02411997447556158,0.04494639119085275
171,GFL_PL_08_01_S_pt3_02.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.4432932835673265,0.0,,0.029065963220166413,0.05918214005633293
172,GFL_PL_08_01_S_pt3_03.dat,1,GFL_PL_08_01,-20,-10,42,60,0,4,0.07999327879434752,0.46216684024128124,0.0,0.06784732614036255,0.04099510622030689,0.09123244320398838
173,GFL_PL_08_01_S_pt3_04.dat,1,GFL_PL_08_01,-20,-10,42,60,0,4,0.10480405911140922,0.4922133497735376,0.0,0.08934153479336798,0.06195087160712409,0.14225619859221683
174,GFL_PL_08_01_S_pt4_01.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.4479914668106917,0.0,,0.03193620889831705,0.06716040296641212
175,GFL_PL_08_01_S_pt4_02.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.44900511847580193,0.0,,0.03256440143781969,0.06888174482656828
176,GFL_PL_08_01_S_pt4_03.dat,1,GFL_PL_08_01,-20,-10,42,60,0,4,0.0763024743353876,0.46680152211137155,0.0,0.06466811865130932,0.04407927140591206,0.09910287067536816
177,GFL_PL_08_01_S_pt4_04.dat,1,GFL_PL_08_01,-20,-10,42,60,0,4,0.09928691867495723,0.49395659136085324,0.0,0.0845434489722372,0.06323217651185187,0.14521650026180977
178,GFL_PL_08_01_S_pt5_01.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.43943682657134814,0.0,,0.02676210010754332,0.05263326228346621
179,GFL_PL_08_01_S_pt5_02.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.4407606476400012,0.0,,0.027547555399355383,0.05488132115740052
180,GFL_PL_08_01_S_pt5_03.dat,1,GFL_PL_08_01,-20,-10,42,60,0,4,0.16331777880723836,0.4618262394241071,0.0,0.14087840122723502,0.040770747010571484,0.0906540488064006
181,GFL_PL_08_01_S_pt5_04.dat,1,GFL_PL_08_01,-20,-10,42,60,0,4,0.09560806540906515,0.4858914657310927,0.0,0.08134992731706313,0.05736123919934788,0.1315206332970812
182,GFL_PL_08_01_S_quick_01.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.4354380919825089,0.0,,0.024424553768192414,0.04584277451301999
183,GFL_PL_08_01_S_quick_02.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.45145681259345094,0.0,,0.03409661673138509,0.07304511164997207
184,GFL_PL_08_01_S_quick_03.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.45234351619258184,0.0,,0.03465518978670967,0.07455087548904116
185,GFL_PL_08_01_S_quick_04.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.4664547050146206,0.0,,0.04384649016113229,0.09851392004567594
186,GFL_PL_08_01_S_quick_05.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.46133228476303895,0.0,,0.040445937123395614,0.08981523517408307
187,GFL_PL_08_01_S_quick_06.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.46309022872983663,0.0,,0.041604952291927844,0.09280050382406724
188,GFL_PL_08_01_S_quick_07.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.47644051340486393,0.0,,0.050673287991940485,0.11547141203357247
189,GFL_PL_08_01_S_quick_08.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.47804779841607703,0.0,,0.05179554110392359,0.11820083779809465
190,GFL_PL_08_01_S_quick_09.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.4761841096801498,0.0,,0.05049484642000468,0.115035997699791
191,GFL_PL_08_01_S_quick_10.dat,0,GFL_PL_08_01,-20,-10,42,60,0,4,,0.4839745409193473,0.0,,0.0559876228754157,0.1282653898689844
192,GFL_PL_11_07_S_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.09261304253059188,0.48153744151582817,0.0,0.07875348592285861,0.054253685865880086,0.1241268071930679
193,GFL_PL_11_07_S_02.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.11596260390300799,0.5240151053991768,0.0,0.09907802194611687,0.08631857470114124,0.19626064121197762
194,GFL_PL_11_07_S_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.12944790944474208,0.5302954092256699,0.0,0.11090233757603944,0.09136459827990684,0.20692559668251975
195,GFL_PL_11_07_S_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.13577237723518562,0.5476374273006523,0.0,0.11646953051551759,0.10567188086866741,0.2363751035294368
196,GFL_PL_11_07_S_carto2b_obl_pt1_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.48123359227453355,0.0,,0.05403848988716009,0.12361082282070435
197,GFL_PL_11_07_S_carto2b_obl_pt1_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4813527804254839,0.0,,0.05412287663958393,0.12381322327100419
198,GFL_PL_11_07_S_carto2b_obl_pt1_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.22292475212065593,0.5077566017556633,0.0,0.19459834133148934,0.07360477626411344,0.16865111432185165
199,GFL_PL_11_07_S_carto2b_obl_pt1_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.23162013567108036,0.5112218177604391,0.0,0.20253785805051094,0.07627106498412484,0.17453560262174028
200,GFL_PL_11_07_S_carto2b_obl_pt2_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.45216041293095,0.0,,0.03453965442713669,0.07423993700807519
201,GFL_PL_11_07_S_carto2b_obl_pt2_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4624017255858501,0.0,,0.04115001403516316,0.09163131590341766
202,GFL_PL_11_07_S_carto2b_obl_pt2_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.13657266580579125,0.4787115551178051,0.0,0.1171749828065222,0.05226083589861985,0.1193280023211456
203,GFL_PL_11_07_S_carto2b_obl_pt2_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.15343706659655543,0.4846930528580331,0.0,0.13209253502072366,0.05650148818888323,0.12948553749923308
204,GFL_PL_11_07_S_carto2b_obl_pt3_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.44347667577076305,0.0,,0.02917670744955203,0.05949356920647131
205,GFL_PL_11_07_S_carto2b_obl_pt3_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4468426164132841,0.0,,0.031228023874195654,0.0652094721405847
206,GFL_PL_11_07_S_carto2b_obl_pt3_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.08912862413864388,0.46021223363927094,0.0,0.0757366910062295,0.03971191902086035,0.0879132100985881
207,GFL_PL_11_07_S_carto2b_obl_pt3_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.08493699208068986,0.46102075806729664,0.0,0.07211316940460939,0.04024143193743224,0.08928621326212371
208,GFL_PL_11_07_S_carto2b_obl_pt4_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4619027018004517,0.0,,0.040821086313634236,0.09078389409118548
209,GFL_PL_11_07_S_carto2b_obl_pt4_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4605999451167938,0.0,,0.039965610209557245,0.08857160589558066
210,GFL_PL_11_07_S_carto2b_obl_pt4_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.07342810673972244,0.4542302950650713,0.0,0.062195448785681,0.03585145726527805,0.07775492631425363
211,GFL_PL_11_07_S_carto2b_obl_pt4_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.0750340535346975,0.4567318096795773,0.0,0.06357660878659875,0.03745342557387865,0.08200289627075086
212,GFL_PL_11_07_S_carto2b_obl_pt5_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.468923371773449,0.0,,0.04551033682809413,0.10270610911516787
213,GFL_PL_11_07_S_carto2b_obl_pt5_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4707860907274094,0.0,,0.04677629888294055,0.10586930236934133
214,GFL_PL_11_07_S_carto2b_obl_pt5_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.2427772744474137,0.4694441318902832,0.0,0.21276352157591757,0.04586335754766857,0.10359044267773254
215,GFL_PL_11_07_S_carto2b_obl_pt5_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.24829593611122747,0.4684556122061888,0.0,0.21783739559602158,0.045193846582501584,0.10191177892134728
216,GFL_PL_11_07_S_carto2b_obl_pt6_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4482054117856843,0.0,,0.03206853708937807,0.0675237155854318
217,GFL_PL_11_07_S_carto2b_obl_pt6_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.45232841195393186,0.0,,0.0346456554958805,0.07452522608782286
218,GFL_PL_11_07_S_carto2b_obl_pt6_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.14684244102871247,0.4578309721803995,0.0,0.12624746489129887,0.038162995722755055,0.0838694491398505
219,GFL_PL_11_07_S_carto2b_obl_pt6_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.15565130095577892,0.45467808460221465,0.0,0.1340584762412893,0.036136893844334605,0.07851534421850581
220,GFL_PL_11_07_S_carto2b_obl_pt7_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.44252845455469475,0.0,,0.028605259900402413,0.05788333866269857
221,GFL_PL_11_07_S_carto2b_obl_pt7_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4473647300695188,0.0,,0.03154936809254061,0.06609610422848078
222,GFL_PL_11_07_S_carto2b_obl_pt7_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.07775306857327627,0.4599094891355567,0.0,0.06591707713593914,0.03951411460198384,0.08739910174646603
223,GFL_PL_11_07_S_carto2b_obl_pt7_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.06527265126117147,0.45727416640806184,0.0,0.055195320890356774,0.03780311775963607,0.08292390431721453
224,GFL_PL_11_07_S_carto2b_obl_pt8_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.44686048284695035,0.0,,0.031239006231747246,0.06523981218857167
225,GFL_PL_11_07_S_carto2b_obl_pt8_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4487397203210275,0.0,,0.032399623853349824,0.06843105651899095
226,GFL_PL_11_07_S_carto2b_obl_pt8_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.10572971841289695,0.45738673495245635,0.0,0.09014758549441763,0.03787580278892577,0.08311506362200594
227,GFL_PL_11_07_S_carto2b_obl_pt8_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.09638267108454779,0.4603003544956618,0.0,0.08202195350799668,0.03976954249334763,0.0880628533380553
228,GFL_PL_11_07_S_carto2b_start_01.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.05097378332933559,0.45526445845742997,0.0,0.0429777174291755,0.03651154755414321,0.07951110035192421
229,GFL_PL_11_07_S_carto2b_start_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,,0.0,,,
230,GFL_PL_11_07_S_carto2b_vert_pt10_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.46246118334263936,0.0,,0.041189250585165205,0.09173228463774241
231,GFL_PL_11_07_S_carto2b_vert_pt10_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4644389235905112,0.0,,0.04249985025464753,0.09509080235576672
232,GFL_PL_11_07_S_carto2b_vert_pt10_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.23530758780632263,0.4764739590744501,0.0,0.2059126827371856,0.05069657611854894,0.11552820810374254
233,GFL_PL_11_07_S_carto2b_vert_pt10_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.24237263191007768,0.4776044343515303,0.0,0.21239190738731767,0.05148533969155711,0.11744793505066986
234,GFL_PL_11_07_S_carto2b_vert_pt11_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.44694403617499356,0.0,,0.03129037886209174,0.06538169903793667
235,GFL_PL_11_07_S_carto2b_vert_pt11_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.44641949577285733,0.0,,0.030968222674175316,0.06449094594925897
236,GFL_PL_11_07_S_carto2b_vert_pt11_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.22096499580300247,0.4699330885596411,0.0,0.19281256023830423,0.046195458950772816,0.1044207689246458
237,GFL_PL_11_07_S_carto2b_vert_pt11_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.2238068591306348,0.46568705260381665,0.0,0.19540257468929495,0.04333238228521885,0.09721032407257313
238,GFL_PL_11_07_S_carto2b_vert_pt12_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4420864392783203,0.0,,0.02833985643345649,0.05713272637226341
239,GFL_PL_11_07_S_carto2b_vert_pt12_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4396501040932649,0.0,,0.02688825765945746,0.05299544146093127
240,GFL_PL_11_07_S_carto2b_vert_pt12_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.15853673742794794,0.4583032073300449,0.0,0.13662290440604485,0.0384689011708107,0.0846713795848949
241,GFL_PL_11_07_S_carto2b_vert_pt12_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.1836511784499142,0.46064921297043626,0.0,0.15906519818223253,0.03999787748390626,0.08865527055253719
242,GFL_PL_11_07_S_carto2b_vert_pt13_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.44518132557840645,0.0,,0.03021115736591351,0.06238833589191317
243,GFL_PL_11_07_S_carto2b_vert_pt13_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.44816906826907943,0.0,,0.03204604823178003,0.06746199850980261
244,GFL_PL_11_07_S_carto2b_vert_pt13_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.13998372083693256,0.46343232665993966,0.0,0.12018430841007058,0.041831478038054204,0.09338144055768871
245,GFL_PL_11_07_S_carto2b_vert_pt13_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.1444794401443669,0.4521706493877024,0.0,0.12415671459705897,0.03454611086076609,0.07425732014087527
246,GFL_PL_11_07_S_carto2b_vert_pt14_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4457784667361514,0.0,,0.03057567806863759,0.06340237661875081
247,GFL_PL_11_07_S_carto2b_vert_pt14_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4546920959152629,0.0,,0.036145834530589394,0.07853913765810228
248,GFL_PL_11_07_S_carto2b_vert_pt14_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.1261799712045936,0.45869744096618636,0.0,0.10803112601957462,0.03872476027028793,0.08534085104528866
249,GFL_PL_11_07_S_carto2b_vert_pt14_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.11297994771493843,0.4577316467444648,0.0,0.09647125278446979,0.038098734731131456,0.08370077874099713
250,GFL_PL_11_07_S_carto2b_vert_pt15_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.46401781767632033,0.0,,0.042219906387362616,0.09437569749025332
251,GFL_PL_11_07_S_carto2b_vert_pt15_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.47250373804291274,0.0,,0.047951562954599014,0.10878614089181271
252,GFL_PL_11_07_S_carto2b_vert_pt15_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.08560693333239208,0.46498587821124215,0.0,0.07269190168030684,0.04286416838946561,0.09601961835506523
253,GFL_PL_11_07_S_carto2b_vert_pt15_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.09944615129654298,0.4687523035387342,0.0,0.08468178079013934,0.045394524398504554,0.10241560802540195
254,GFL_PL_11_07_S_carto2b_vert_pt16_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4760604430448636,0.0,,0.05040883988536993,0.11482599207029343
255,GFL_PL_11_07_S_carto2b_vert_pt16_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4820580285374369,0.0,,0.05462289266676468,0.12501084681238983
256,GFL_PL_11_07_S_carto2b_vert_pt16_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.08072606284793996,0.4722665611711945,0.0,0.06847909786277,0.0477888324250757,0.10838337681456423
257,GFL_PL_11_07_S_carto2b_vert_pt16_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.07477521483759432,0.4818875606583329,0.0,0.0633539397052746,0.054501923904052174,0.12472136522200361
258,GFL_PL_11_07_S_carto2b_vert_pt17_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4679750374366871,0.0,,0.044869280625730035,0.1010956864744531
259,GFL_PL_11_07_S_carto2b_vert_pt17_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4685374262498106,0.0,,0.04524916150718383,0.10205071218894035
260,GFL_PL_11_07_S_carto2b_vert_pt17_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.10180179882523233,0.4852249413917447,0.0,0.08672925372198574,0.05688265838306528,0.1303887688848544
261,GFL_PL_11_07_S_carto2b_vert_pt17_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.11754367039185916,0.4956561420383102,0.0,0.10046108616197273,0.06448777861172372,0.14810260781261753
262,GFL_PL_11_07_S_carto2b_vert_pt1_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4376472727911765,0.0,,0.02570942323561687,0.04959431513935508
263,GFL_PL_11_07_S_carto2b_vert_pt1_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.44034603394876204,0.0,,0.027300943045690196,0.05417724111976119
264,GFL_PL_11_07_S_carto2b_vert_pt1_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.03188767196707278,0.4397685563274751,0.0,0.026780100256077844,0.02695838839178588,0.053196592207477744
265,GFL_PL_11_07_S_carto2b_vert_pt1_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.04397489256957316,0.4470173677567047,0.0,0.0370233788816833,0.0313354843781245,0.0655062277351367
266,GFL_PL_11_07_S_carto2b_vert_pt2_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.43480428478487954,0.0,,0.024058952797115007,0.044766469014691834
267,GFL_PL_11_07_S_carto2b_vert_pt2_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4341961740053449,0.0,,0.023709453424409332,0.043733800124130306
268,GFL_PL_11_07_S_carto2b_vert_pt2_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.05109177647923942,0.4471004966617265,0.0,0.043078246172434775,0.03138663613825776,0.0656473938466603
269,GFL_PL_11_07_S_carto2b_vert_pt2_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.06769424336167494,0.44918573533592665,0.0,0.05727145632090627,0.032676662966282244,0.06918846100203957
270,GFL_PL_11_07_S_carto2b_vert_pt3_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4299532824300124,0.0,,0.02130630445203263,0.03652869493059263
271,GFL_PL_11_07_S_carto2b_vert_pt3_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4347978850281299,0.0,,0.024055268133586494,0.04475560120914568
272,GFL_PL_11_07_S_carto2b_vert_pt3_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.08716123027933115,0.4553352858051219,0.0,0.07403518839710367,0.03655686875255881,0.07963137646118568
273,GFL_PL_11_07_S_carto2b_vert_pt3_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.07221928978373673,0.45852691256286215,0.0,0.06115642142063467,0.038614033008852355,0.0850512666751434
274,GFL_PL_11_07_S_carto2b_vert_pt4_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.44230666947514347,0.0,,0.028472013386807715,0.05750671229830728
275,GFL_PL_11_07_S_carto2b_vert_pt4_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.44490028230147144,0.0,,0.03003998132324881,0.06191107967682963
276,GFL_PL_11_07_S_carto2b_vert_pt4_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.0786548480569406,0.4619492854987595,0.0,0.06669387493569726,0.04085176273508462,0.0908630006251736
277,GFL_PL_11_07_S_carto2b_vert_pt4_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.090631140258811,0.46345354384159276,0.0,0.07703704713913932,0.04184553780204692,0.09341747070906237
278,GFL_PL_11_07_S_carto2b_vert_pt5_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4414036812083619,0.0,,0.027931130315282937,0.05597329450169963
279,GFL_PL_11_07_S_carto2b_vert_pt5_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.44002607928044585,0.0,,0.02711101484869549,0.053633907168975314
280,GFL_PL_11_07_S_carto2b_vert_pt5_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.06572699961988321,0.4618954562431204,0.0,0.05558469845128484,0.040816315484755505,0.09077158998163404
281,GFL_PL_11_07_S_carto2b_vert_pt5_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.06364516275858449,0.46440241099315993,0.0,0.05380114676797386,0.04247555839973227,0.09502879815411924
282,GFL_PL_11_07_S_carto2b_vert_pt6_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.44887198806249107,0.0,,0.03248171814145617,0.06865566819572988
283,GFL_PL_11_07_S_carto2b_vert_pt6_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4498359929055038,0.0,,0.03308164363745414,0.07029270185017633
284,GFL_PL_11_07_S_carto2b_vert_pt6_03.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.06412220303504904,0.46493253643981197,0.0,0.05420970413673581,0.042828602911377245,0.09592903553730048
285,GFL_PL_11_07_S_carto2b_vert_pt6_04.dat,1,GFL_PL_11_07,-20,-10,42,60,0,4,0.058752918488751006,0.46605224310057447,0.0,0.049615775106347876,0.0435767602467948,0.09783047565978731
286,GFL_PL_11_07_S_carto2b_vert_pt7_01.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4551372120834097,0.0,,0.03643016116780251,0.07929501575630482
287,GFL_PL_11_07_S_carto2b_vert_pt7_02.dat,0,GFL_PL_11_07,-20,-10,42,60,0,4,,0.4564504369681847,0.0,,0.037272336999684796,0.08152508062352548
